gene_id,description,function_group,group_name,function_subgroup,subgroup_name
ssl3177,hypothetical protein,P,Hypothetical,,
ssl3291,hypothetical protein,P,Hypothetical,,
ssl3297,hypothetical protein,P,Hypothetical,,
ssl3342,hypothetical protein,P,Hypothetical,,
ssl3364,CP12 polypeptide,P,Hypothetical,,
ssl3379,hypothetical protein,P,Hypothetical,,
ssl3382,hypothetical protein,P,Hypothetical,,
ssl3389,hypothetical protein,P,Hypothetical,,
ssl3446,hypothetical protein,P,Hypothetical,,
ssl3451,hypothetical protein,P,Hypothetical,,
ssl3549,hypothetical protein,P,Hypothetical,,
ssl3573,hypothetical protein,P,Hypothetical,,
ssl3692,hypothetical protein,P,Hypothetical,,
ssl3712,hypothetical protein,P,Hypothetical,,
ssl3719,hypothetical protein,P,Hypothetical,,
ssl3803,hypothetical protein,P,Hypothetical,,
ssl3829,hypothetical protein,P,Hypothetical,,
ssl5025,hypothetical protein,P,Hypothetical,,
ssl5027,hypothetical protein,P,Hypothetical,,
ssl5031,hypothetical protein,P,Hypothetical,,
ssl5064,hypothetical protein,P,Hypothetical,,
ssl5095,hypothetical protein,P,Hypothetical,,
ssl5099,hypothetical protein,P,Hypothetical,,
ssl5100,hypothetical protein,P,Hypothetical,,
ssl5129,hypothetical protein,P,Hypothetical,,
ssl7007,hypothetical protein,P,Hypothetical,,
ssl7038,hypothetical protein,P,Hypothetical,,
ssl7039,hypothetical protein,P,Hypothetical,,
ssl7042,hypothetical protein,P,Hypothetical,,
ssl7046,hypothetical protein,P,Hypothetical,,
ssl7048,hypothetical protein,P,Hypothetical,,
ssl7053,hypothetical protein,P,Hypothetical,,
ssl7074,hypothetical protein,P,Hypothetical,,
ssl8005,hypothetical protein,P,Hypothetical,,
ssl8008,hypothetical protein,P,Hypothetical,,
ssl8028,hypothetical protein,P,Hypothetical,,
ssr0102,hypothetical protein YCF40,P,Hypothetical,,
ssr0109,hypothetical protein,P,Hypothetical,,
ssr0332,hypothetical protein,P,Hypothetical,,
ssr0336,hypothetical protein,P,Hypothetical,,
ssr0349,hypothetical protein,P,Hypothetical,,
ssr0515,hypothetical protein,P,Hypothetical,,
ssr0550,hypothetical protein,P,Hypothetical,,
ssr0657,hypothetical protein,P,Hypothetical,,
ssr0663,hypothetical protein,P,Hypothetical,,
ssr0692,hypothetical protein,P,Hypothetical,,
ssr0755,hypothetical protein,P,Hypothetical,,
ssr0756,hypothetical protein,P,Hypothetical,,
ssr0757,hypothetical protein,P,Hypothetical,,
ssr0761,hypothetical protein,P,Hypothetical,,
ssr0854,hypothetical protein,P,Hypothetical,,
ssr1041,hypothetical protein,P,Hypothetical,,
ssr1114,hypothetical protein,P,Hypothetical,,
ssr1155,hypothetical protein,P,Hypothetical,,
ssr1238,hypothetical protein,P,Hypothetical,,
ssr1251,hypothetical protein,P,Hypothetical,,
ssr1256,hypothetical protein,P,Hypothetical,,
ssr1258,hypothetical protein,P,Hypothetical,,
ssr1260,hypothetical protein,P,Hypothetical,,
ssr1375,hypothetical protein,P,Hypothetical,,
ssr1391,hypothetical protein,P,Hypothetical,,
ssr1407,hypothetical protein,P,Hypothetical,,
ssr1425,hypothetical protein YCF34,P,Hypothetical,,
ssr1473,hypothetical protein,P,Hypothetical,,
ssr1499,hypothetical protein,P,Hypothetical,,
ssr1513,hypothetical protein,P,Hypothetical,,
ssr1528,hypothetical protein,P,Hypothetical,,
ssr1552,hypothetical protein,P,Hypothetical,,
ssr1558,hypothetical protein,P,Hypothetical,,
ssr1562,hypothetical protein,P,Hypothetical,,
ssr1698,hypothetical protein,P,Hypothetical,,
ssr1765,hypothetical protein,P,Hypothetical,,
ssr1766,hypothetical protein,P,Hypothetical,,
ssr1880,hypothetical protein,P,Hypothetical,,
ssr1951,hypothetical protein,P,Hypothetical,,
ssr1966,hypothetical protein,P,Hypothetical,,
ssr2009,hypothetical protein,P,Hypothetical,,
ssr2016,hypothetical protein,P,Hypothetical,,
ssr2047,hypothetical protein,P,Hypothetical,,
ssr2062,hypothetical protein,P,Hypothetical,,
ssr2066,hypothetical protein,P,Hypothetical,,
ssr2067,hypothetical protein,P,Hypothetical,,
ssr2087,hypothetical protein,P,Hypothetical,,
ssr2130,hypothetical protein,P,Hypothetical,,
ssr2142,hypothetical protein YCF19,P,Hypothetical,,
ssr2340,hypothetical protein,P,Hypothetical,,
ssr2377,hypothetical protein,P,Hypothetical,,
ssr2439,hypothetical protein,P,Hypothetical,,
ssr2551,hypothetical protein,P,Hypothetical,,
ssr2554,hypothetical protein,P,Hypothetical,,
ssr2611,hypothetical protein,P,Hypothetical,,
ssr2615,hypothetical protein,P,Hypothetical,,
ssr2708,hypothetical protein,P,Hypothetical,,
ssr2710,hypothetical protein,P,Hypothetical,,
ssr2711,hypothetical protein,P,Hypothetical,,
ssr2723,hypothetical protein,P,Hypothetical,,
ssr2754,hypothetical protein,P,Hypothetical,,
ssr2755,hypothetical protein,P,Hypothetical,,
ssr2781,hypothetical protein,P,Hypothetical,,
ssr2802,hypothetical protein,P,Hypothetical,,
ssr2803,hypothetical protein,P,Hypothetical,,
ssr2806,hypothetical protein,P,Hypothetical,,
ssr2843,hypothetical protein,P,Hypothetical,,
ssr2962,hypothetical protein,P,Hypothetical,,
ssr2998,hypothetical protein,P,Hypothetical,,
ssr3000,hypothetical protein,P,Hypothetical,,
ssr3122,hypothetical protein,P,Hypothetical,,
ssr3154,hypothetical protein,P,Hypothetical,,
ssr3188,hypothetical protein,P,Hypothetical,,
ssr3189,hypothetical protein,P,Hypothetical,,
ssr3304,hypothetical protein,P,Hypothetical,,
ssr3341,hypothetical protein,P,Hypothetical,,
ssr3409,hypothetical protein,P,Hypothetical,,
ssr3410,hypothetical protein,P,Hypothetical,,
ssr3550,hypothetical protein,P,Hypothetical,,
ssr3571,hypothetical protein,P,Hypothetical,,
ssr3572,hypothetical protein,P,Hypothetical,,
ssr3588,hypothetical protein,P,Hypothetical,,
ssr3589,hypothetical protein,P,Hypothetical,,
ssr5011,hypothetical protein,P,Hypothetical,,
ssr5019,hypothetical protein,P,Hypothetical,,
ssr5020,hypothetical protein,P,Hypothetical,,
ssr5092,hypothetical protein,P,Hypothetical,,
ssr5106,hypothetical protein,P,Hypothetical,,
ssr5117,hypothetical protein,P,Hypothetical,,
ssr5121,hypothetical protein,P,Hypothetical,,
ssr6032,hypothetical protein,P,Hypothetical,,
ssr6046,hypothetical protein,P,Hypothetical,,
ssr7017,hypothetical protein,P,Hypothetical,,
ssr7072,hypothetical protein,P,Hypothetical,,
ssr7093,hypothetical protein,P,Hypothetical,,
ssr8013,hypothetical protein,P,Hypothetical,,
ssr9004,hypothetical protein [ORF-C],P,Hypothetical,,
sll0008,unknown protein,Z,Unknown,,
sll0010,unknown protein,Z,Unknown,,
sll0022,unknown protein,Z,Unknown,,
sll0024,unknown protein,Z,Unknown,,
sll0044,unknown protein,Z,Unknown,,
sll0048,unknown protein,Z,Unknown,,
sll0066,unknown protein,Z,Unknown,,
sll0068,unknown protein,Z,Unknown,,
sll0085,unknown protein,Z,Unknown,,
sll0101,unknown protein,Z,Unknown,,
sll0140,unknown protein,Z,Unknown,,
sll0156,unknown protein,Z,Unknown,,
sll0167,unknown protein,Z,Unknown,,
sll0172,"periplasmic protein, function unknown",Z,Unknown,,
sll0181,unknown protein,Z,Unknown,,
sll0188,unknown protein,Z,Unknown,,
sll0191,unknown protein,Z,Unknown,,
sll0225,unknown protein,Z,Unknown,,
sll0236,unknown protein,Z,Unknown,,
sll0237,unknown protein,Z,Unknown,,
sll0238,unknown protein,Z,Unknown,,
sll0241,unknown protein,Z,Unknown,,
sll0242,unknown protein,Z,Unknown,,
sll0243,unknown protein,Z,Unknown,,
sll0252,unknown protein,Z,Unknown,,
sll0263,unknown protein,Z,Unknown,,
sll0265,unknown protein,Z,Unknown,,
sll0266,unknown protein,Z,Unknown,,
sll0267,unknown protein,Z,Unknown,,
sll0280,unknown protein,Z,Unknown,,
sll0281,unknown protein,Z,Unknown,,
sll0282,unknown protein,Z,Unknown,,
sll0293,unknown protein,Z,Unknown,,
sll0309,unknown protein,Z,Unknown,,
sll0321,unknown protein,Z,Unknown,,
sll0327,unknown protein,Z,Unknown,,
sll0328,unknown protein,Z,Unknown,,
sll0369,unknown protein,Z,Unknown,,
sll0371,unknown protein,Z,Unknown,,
sll0375,unknown protein,Z,Unknown,,
sll0376,unknown protein,Z,Unknown,,
sll0384,unknown protein,Z,Unknown,,
sll0394,unknown protein,Z,Unknown,,
sll0403,unknown protein,Z,Unknown,,
sll0405,unknown protein,Z,Unknown,,
sll0406,unknown protein,Z,Unknown,,
sll0419,unknown protein,Z,Unknown,,
sll0426,unknown protein,Z,Unknown,,
sll0428,unknown protein,Z,Unknown,,
sll0441,unknown protein,Z,Unknown,,
sll0443,unknown protein,Z,Unknown,,
sll0444,unknown protein,Z,Unknown,,
sll0445,unknown protein,Z,Unknown,,
sll0446,unknown protein,Z,Unknown,,
sll0447,unknown protein,Z,Unknown,,
sll0448,unknown protein,Z,Unknown,,
sll0449,unknown protein,Z,Unknown,,
sll0473,unknown protein,Z,Unknown,,
sll0478,unknown protein,Z,Unknown,,
sll0479,unknown protein,Z,Unknown,,
sll0481,unknown protein,Z,Unknown,,
sll0482,unknown protein,Z,Unknown,,
sll0494,unknown protein,Z,Unknown,,
sll0508,unknown protein,Z,Unknown,,
sll0518,unknown protein,Z,Unknown,,
sll0539,unknown protein,Z,Unknown,,
sll0547,unknown protein,Z,Unknown,,
sll0552,unknown protein,Z,Unknown,,
sll0563,unknown protein,Z,Unknown,,
sll0588,unknown protein,Z,Unknown,,
sll0590,unknown protein,Z,Unknown,,
sll0595,unknown protein,Z,Unknown,,
sll0614,unknown protein,Z,Unknown,,
sll0623,unknown protein,Z,Unknown,,
sll0624,unknown protein,Z,Unknown,,
sll0625,unknown protein,Z,Unknown,,
sll0630,unknown protein,Z,Unknown,,
sll0641,unknown protein,Z,Unknown,,
sll0645,unknown protein,Z,Unknown,,
sll0647,unknown protein,Z,Unknown,,
sll0656,unknown protein,Z,Unknown,,
sll0664,unknown protein,Z,Unknown,,
sll0669,unknown protein,Z,Unknown,,
sll0688,unknown protein,Z,Unknown,,
sll0702,unknown protein,Z,Unknown,,
sll0703,unknown protein,Z,Unknown,,
sll0710,unknown protein,Z,Unknown,,
sll0721,unknown protein,Z,Unknown,,
sll0722,unknown protein,Z,Unknown,,
sll0723,unknown protein,Z,Unknown,,
sll0733,unknown protein,Z,Unknown,,
sll0756,unknown protein,Z,Unknown,,
sll0761,unknown protein,Z,Unknown,,
sll0762,unknown protein,Z,Unknown,,
sll0775,unknown protein,Z,Unknown,,
sll0779,unknown protein,Z,Unknown,,
sll0780,unknown protein,Z,Unknown,,
sll0783,unknown protein,Z,Unknown,,
sll0785,unknown protein,Z,Unknown,,
sll0786,unknown protein,Z,Unknown,,
sll0810,unknown protein,Z,Unknown,,
sll0811,unknown protein,Z,Unknown,,
sll0815,unknown protein,Z,Unknown,,
sll0843,unknown protein,Z,Unknown,,
sll0847,unknown protein,Z,Unknown,,
sll0857,unknown protein,Z,Unknown,,
sll0872,unknown protein,Z,Unknown,,
sll0909,unknown protein,Z,Unknown,,
sll0910,unknown protein,Z,Unknown,,
sll0911,unknown protein,Z,Unknown,,
sll0914,unknown protein,Z,Unknown,,
sll0922,unknown protein,Z,Unknown,,
sll0923,unknown protein,Z,Unknown,,
sll0930,unknown protein,Z,Unknown,,
sll0943,unknown protein,Z,Unknown,,
sll0980,unknown protein,Z,Unknown,,
sll0981,unknown protein,Z,Unknown,,
sll0982,unknown protein,Z,Unknown,,
sll0985,unknown protein,Z,Unknown,,
sll1006,unknown protein,Z,Unknown,,
sll1009,unknown protein,Z,Unknown,,
sll1037,unknown protein,Z,Unknown,,
sll1040,unknown protein,Z,Unknown,,
sll1061,unknown protein,Z,Unknown,,
sll1062,unknown protein,Z,Unknown,,
sll1068,unknown protein,Z,Unknown,,
sll1086,unknown protein,Z,Unknown,,
sll1089,"periplasmic protein, function unknown",Z,Unknown,,
sll1130,unknown protein,Z,Unknown,,
sll1131,unknown protein,Z,Unknown,,
sll1132,unknown protein,Z,Unknown,,
sll1135,unknown protein,Z,Unknown,,
sll1151,unknown protein,Z,Unknown,,
sll1163,unknown protein,Z,Unknown,,
sll1167,unknown protein,Z,Unknown,,
sll1170,unknown protein,Z,Unknown,,
sll1174,unknown protein,Z,Unknown,,
sll1217,unknown protein,Z,Unknown,,
sll1225,unknown protein,Z,Unknown,,
sll1236,unknown protein,Z,Unknown,,
sll1239,unknown protein,Z,Unknown,,
sll1240,unknown protein,Z,Unknown,,
sll1241,unknown protein,Z,Unknown,,
sll1265,unknown protein,Z,Unknown,,
sll1267,unknown protein,Z,Unknown,,
sll1268,unknown protein,Z,Unknown,,
sll1272,unknown protein,Z,Unknown,,
sll1273,unknown protein,Z,Unknown,,
sll1293,unknown protein,Z,Unknown,,
sll1304,unknown protein,Z,Unknown,,
sll1306,"periplasmic protein, function unknown",Z,Unknown,,
sll1315,unknown protein,Z,Unknown,,
sll1333,unknown protein,Z,Unknown,,
sll1338,unknown protein,Z,Unknown,,
sll1344,unknown protein,Z,Unknown,,
sll1352,unknown protein,Z,Unknown,,
sll1359,unknown protein,Z,Unknown,,
sll1365,unknown protein,Z,Unknown,,
sll1373,unknown protein,Z,Unknown,,
sll1396,unknown protein,Z,Unknown,,
sll1401,unknown protein,Z,Unknown,,
sll1426,unknown protein,Z,Unknown,,
sll1429,unknown protein,Z,Unknown,,
sll1439,unknown protein,Z,Unknown,,
sll1456,unknown protein,Z,Unknown,,
sll1472,unknown protein,Z,Unknown,,
sll1476,unknown protein,Z,Unknown,,
sll1503,unknown protein,Z,Unknown,,
sll1510,unknown protein,Z,Unknown,,
sll1511,unknown protein,Z,Unknown,,
sll1515,glutamine synthetase inactivating factor IF17,Z,Unknown,,
sll1527,unknown protein,Z,Unknown,,
sll1528,unknown protein,Z,Unknown,,
sll1530,unknown protein,Z,Unknown,,
sll1531,unknown protein,Z,Unknown,,
sll1552,unknown protein,Z,Unknown,,
sll1562,unknown protein,Z,Unknown,,
sll1563,unknown protein,Z,Unknown,,
sll1570,unknown protein,Z,Unknown,,
sll1582,unknown protein,Z,Unknown,,
sll1583,unknown protein,Z,Unknown,,
sll1586,unknown protein,Z,Unknown,,
sll1611,unknown protein,Z,Unknown,,
sll1613,unknown protein,Z,Unknown,,
sll1630,unknown protein,Z,Unknown,,
sll1665,unknown protein,Z,Unknown,,
sll1681,unknown protein,Z,Unknown,,
sll1687,unknown protein,Z,Unknown,,
sll1714,unknown protein,Z,Unknown,,
sll1717,unknown protein,Z,Unknown,,
sll1730,unknown protein,Z,Unknown,,
sll1739,unknown protein,Z,Unknown,,
sll1755,unknown protein,Z,Unknown,,
sll1761,unknown protein,Z,Unknown,,
sll1763,unknown protein,Z,Unknown,,
sll1764,unknown protein,Z,Unknown,,
sll1765,unknown protein,Z,Unknown,,
sll1784,"periplasmic protein, function unknown",Z,Unknown,,
sll1785,"periplasmic protein, function unknown",Z,Unknown,,
sll1830,unknown protein,Z,Unknown,,
sll1837,"periplasmic protein, function unknown",Z,Unknown,,
sll1851,unknown protein,Z,Unknown,,
sll1853,unknown protein,Z,Unknown,,
sll1858,unknown protein,Z,Unknown,,
sll1862,unknown protein,Z,Unknown,,
sll1863,unknown protein,Z,Unknown,,
sll1873,unknown protein,Z,Unknown,,
sll1882,unknown protein,Z,Unknown,,
sll1885,unknown protein,Z,Unknown,,
sll1891,unknown protein,Z,Unknown,,
sll1892,unknown protein,Z,Unknown,,
sll1939,unknown protein,Z,Unknown,,
sll1942,unknown protein,Z,Unknown,,
sll1949,unknown protein,Z,Unknown,,
sll1950,unknown protein,Z,Unknown,,
sll1951,unknown protein,Z,Unknown,,
sll1954,unknown protein,Z,Unknown,,
sll5002,unknown protein,Z,Unknown,,
sll5006,unknown protein,Z,Unknown,,
sll5044,unknown protein,Z,Unknown,,
sll5046,unknown protein,Z,Unknown,,
sll5047,unknown protein,Z,Unknown,,
sll5062,unknown protein,Z,Unknown,,
sll5063,unknown protein,Z,Unknown,,
sll5069,unknown protein,Z,Unknown,,
sll5083,unknown protein,Z,Unknown,,
sll5089,unknown protein,Z,Unknown,,
sll5090,unknown protein,Z,Unknown,,
sll5109,unknown protein,Z,Unknown,,
sll5128,unknown protein,Z,Unknown,,
sll6010,unknown protein,Z,Unknown,,
sll6069,unknown protein,Z,Unknown,,
sll7006,unknown protein,Z,Unknown,,
sll7009,unknown protein,Z,Unknown,,
sll7027,unknown protein,Z,Unknown,,
sll7043,unknown protein,Z,Unknown,,
sll7050,unknown protein,Z,Unknown,,
sll7055,unknown protein,Z,Unknown,,
sll7056,unknown protein,Z,Unknown,,
sll7062,unknown protein,Z,Unknown,,
sll7063,unknown protein,Z,Unknown,,
sll7064,unknown protein,Z,Unknown,,
sll7065,unknown protein,Z,Unknown,,
sll7066,unknown protein,Z,Unknown,,
sll7067,unknown protein,Z,Unknown,,
sll7070,unknown protein,Z,Unknown,,
sll7075,unknown protein,Z,Unknown,,
sll7078,unknown protein,Z,Unknown,,
sll7085,unknown protein,Z,Unknown,,
sll7086,unknown protein,Z,Unknown,,
sll7087,unknown protein,Z,Unknown,,
sll7089,unknown protein,Z,Unknown,,
sll7090,unknown protein,Z,Unknown,,
sll8007,unknown protein,Z,Unknown,,
sll8011,unknown protein,Z,Unknown,,
sll8012,unknown protein,Z,Unknown,,
sll8017,unknown protein,Z,Unknown,,
sll8033,unknown protein,Z,Unknown,,
sll8040,unknown protein,Z,Unknown,,
sll9006,unknown protein [ORF-E],Z,Unknown,,
slr0006,unknown protein,Z,Unknown,,
slr0019,unknown protein,Z,Unknown,,
slr0023,unknown protein,Z,Unknown,,
slr0059,unknown protein,Z,Unknown,,
slr0060,unknown protein,Z,Unknown,,
slr0061,unknown protein,Z,Unknown,,
slr0069,unknown protein,Z,Unknown,,
slr0103,unknown protein,Z,Unknown,,
slr0106,unknown protein,Z,Unknown,,
slr0108,unknown protein,Z,Unknown,,
slr0109,unknown protein,Z,Unknown,,
slr0111,unknown protein,Z,Unknown,,
slr0112,unknown protein,Z,Unknown,,
slr0114,putative PP2C-type protein phosphatase,Z,Unknown,,
slr0145,unknown protein,Z,Unknown,,
slr0151,unknown protein,Z,Unknown,,
slr0157,unknown protein,Z,Unknown,,
slr0168,unknown protein,Z,Unknown,,
slr0184,unknown protein,Z,Unknown,,
slr0196,unknown protein,Z,Unknown,,
slr0209,unknown protein,Z,Unknown,,
slr0226,unknown protein,Z,Unknown,,
slr0262,unknown protein,Z,Unknown,,
slr0271,unknown protein,Z,Unknown,,
slr0272,unknown protein,Z,Unknown,,
slr0273,unknown protein,Z,Unknown,,
slr0286,protein involved in functional assembly of photosystem II,Z,Unknown,,
slr0294,unknown protein,Z,Unknown,,
slr0302,unknown protein,Z,Unknown,,
slr0306,unknown protein,Z,Unknown,,
slr0318,unknown protein,Z,Unknown,,
slr0333,unknown protein,Z,Unknown,,
slr0334,unknown protein,Z,Unknown,,
slr0341,unknown protein,Z,Unknown,,
slr0345,unknown protein,Z,Unknown,,
slr0353,unknown protein,Z,Unknown,,
slr0358,unknown protein,Z,Unknown,,
slr0366,unknown protein,Z,Unknown,,
slr0368,unknown protein,Z,Unknown,,
slr0377,unknown protein,Z,Unknown,,
slr0386,unknown protein,Z,Unknown,,
slr0392,unknown protein,Z,Unknown,,
slr0393,unknown protein,Z,Unknown,,
slr0398,unknown protein,Z,Unknown,,
slr0408,unknown protein,Z,Unknown,,
slr0416,unknown protein,Z,Unknown,,
slr0421,unknown protein,Z,Unknown,,
slr0439,unknown protein,Z,Unknown,,
slr0442,unknown protein,Z,Unknown,,
slr0456,unknown protein,Z,Unknown,,
slr0458,unknown protein,Z,Unknown,,
slr0468,unknown protein,Z,Unknown,,
slr0476,unknown protein,Z,Unknown,,
slr0482,unknown protein,Z,Unknown,,
slr0489,unknown protein,Z,Unknown,,
slr0496,unknown protein,Z,Unknown,,
slr0498,unknown protein,Z,Unknown,,
slr0514,unknown protein,Z,Unknown,,
slr0521,unknown protein,Z,Unknown,,
slr0522,unknown protein,Z,Unknown,,
slr0569,unknown protein,Z,Unknown,,
slr0572,unknown protein,Z,Unknown,,
slr0573,unknown protein,Z,Unknown,,
slr0579,unknown protein,Z,Unknown,,
slr0581,unknown protein,Z,Unknown,,
slr0582,unknown protein,Z,Unknown,,
slr0587,unknown protein,Z,Unknown,,
slr0593,cAMP binding membrane protein,Z,Unknown,,
slr0601,unknown protein,Z,Unknown,,
slr0602,unknown protein,Z,Unknown,,
